,Descripción,Unidad,Precio,$,Tipo
1091,"TEE MECANICA ROSCADA UL / FM DE 2 ½"" * 1""",UND,9.32,$,RANURADOS
1092,"TEE MECANICA ROSCADA UL / FM DE 3"" * 1""",UND,16.95,$,RANURADOS
1093,"TEE MECANICA ROSCADA UL / FM DE 3"" * 1½""",UND,17.8,$,RANURADOS
1094,"TEE MECANICA ROSCADA UL / FM DE 4"" * 1""",UND,18.22,$,RANURADOS
1095,"TEE MECANICA ROSCADA UL / FM DE 4"" * 1 ¼""",UND,18.22,$,RANURADOS
1096,"TEE MECANICA ROSCADA UL / FM DE 4"" * 1 ½""",UND,18.22,$,RANURADOS
1097,"TEE MECANICA ROSCADA UL / FM DE 4"" * 2 ½""",UND,21.19,$,RANURADOS
1098,"TEE MECANICA ROSCADA UL / FM DE 6"" * 1""",UND,29.66,$,RANURADOS
1099,"TEE MECANICA ROSCADA UL / FM DE 6"" * 1 ½""",UND,29.66,$,RANURADOS
1100,"TEE MECANICA ROSCADA UL / FM DE 6"" * 2 ½""",UND,29.66,$,RANURADOS
1101,"TEE CON REDUCCION ROSCADA UL / FM DE 1 ¼"" * 1""",UND,11.02,$,RANURADOS
1102,"TEE CON REDUCCION ROSCADA UL / FM DE 1 ½"" * 1""",UND,11.02,$,RANURADOS
1103,"TEE CON REDUCCION ROSCADA UL / FM DE 1 ½"" * 1 ¼""",UND,11.02,$,RANURADOS
1104,"TEE CON REDUCCION ROSCADA UL / FM DE 2"" * 1""",UND,13.98,$,RANURADOS
1105,"TEE CON REDUCCION ROSCADA UL / FM DE 2"" * 1 ¼""",UND,13.98,$,RANURADOS
1106,"TEE CON REDUCCION ROSCADA UL / FM DE 2"" * 1 ½""",UND,13.98,$,RANURADOS
1107,"TEE CON REDUCCION ROSCADA UL / FM DE 2 ½"" * 1 ½""",UND,19.49,$,RANURADOS
1108,"TEE CON REDUCCION ROSCADA UL / FM DE 2 ½"" * 2""",UND,19.49,$,RANURADOS
1109,"TEE CON REDUCCION ROSCADA UL / FM DE 4"" * 1""",UND,22.46,$,RANURADOS
1110,"TEE CON REDUCCION ROSCADA UL / FM DE 4"" * 1 ½""",UND,22.46,$,RANURADOS
1111,"TEE CON REDUCCION ROSCADA UL / FM DE 4"" * 2""",UND,25.42,$,RANURADOS
1112,"TEE CON REDUCCION ROSCADA UL / FM DE 4"" * 2 ½""",UND,27.97,$,RANURADOS
1113,"TEE CON REDUCCION ROSCADA UL / FM DE 6"" * 2 ½""",UND,47.46,$,RANURADOS
1114,"TEE CON REDUCCION ROSCADA UL / FM DE 6"" * 4""",UND,55.93,$,RANURADOS
1115,"CODO RANURADO 90º UL/FM DE 1""",UND,12.71,$,RANURADOS
1116,"CODO RANURADO 90º UL/FM DE  1 ¼""",UND,12.71,$,RANURADOS
1117,"CODO RANURADO 90º UL/FM DE  1 ½""",UND,12.71,$,RANURADOS
1118,"CODO RANURADO 90º UL/FM DE 2""",UND,12.71,$,RANURADOS
1119,"CODO RANURADO 90º UL/FM DE 2 ½""",UND,12.71,$,RANURADOS
1120,"CODO RANURADO 90º UL/FM DE 3""",UND,15.68,$,RANURADOS
1121,"CODO RANURADO 90º UL/FM DE 6""",UND,50.42,$,RANURADOS
1122,"CODO RANURADO 90º UL/FM DE 8""",UND,69.92,$,RANURADOS
1123,"CODO RANURADO 45º UL/FM DE 2""",UND,11.02,$,RANURADOS
1124,"CODO RANURADO 45º UL/FM DE 2 ½""",UND,11.86,$,RANURADOS
1125,"CODO RANURADO 45º UL/FM DE 3""",UND,14.41,$,RANURADOS
1126,"CODO RANURADO 45º UL/FM DE 4""",UND,19.49,$,RANURADOS
1127,"CODO RANURADO 45º UL/FM DE 6""",UND,25.42,$,RANURADOS
1128,"CODO RANURADO 45º UL/FM DE 8""",UND,30.51,$,RANURADOS
1129,"CODO RANURADO 22.50º UL/FM DE 4""",UND,27.97,$,RANURADOS
1130,"CODO RANURADO 22.50º UL/FM DE 6""",UND,46.61,$,RANURADOS
1131,"CODO RANURADO 11.25º UL/FM DE 4""",UND,27.97,$,RANURADOS
1132,"CODO RANURADO 11.25º UL/FM DE 6""",UND,36.44,$,RANURADOS
1133,"REDUCCION CONCENTRICA RANURADO UL/FM DE 2"" * 1 ½""",UND,5.93,$,RANURADOS
1134,"REDUCCION CONCENTRICA RANURADO UL/FM DE 2 ½"" * 1 ½""",UND,7.63,$,RANURADOS
1135,"REDUCCION CONCENTRICA RANURADO UL/FM DE 2 ½"" * 2""",UND,8.47,$,RANURADOS
1136,"REDUCCION CONCENTRICA RANURADO UL/FM DE 3"" * 2""",UND,9.75,$,RANURADOS
1137,"REDUCCION CONCENTRICA RANURADO UL/FM DE 3"" * 2 ½""",UND,9.75,$,RANURADOS
1138,"REDUCCION CONCENTRICA RANURADO UL/FM DE 4"" * 1 ½""",UND,13.98,$,RANURADOS
1139,"REDUCCION CONCENTRICA RANURADO UL/FM DE 4"" * 2""",UND,14.41,$,RANURADOS
1140,"REDUCCION CONCENTRICA RANURADO UL/FM DE 4""*2 ½""",UND,12.71,$,RANURADOS
1141,"REDUCCION CONCENTRICA RANURADO UL/FM DE 4"" * 3""",UND,13.14,$,RANURADOS
1142,"REDUCCION CONCENTRICA RANURADO UL/FM DE 5"" * 4""",UND,25.42,$,RANURADOS
1143,"REDUCCION CONCENTRICA RANURADO UL/FM DE 6"" * 2""",UND,23.73,$,RANURADOS
1144,"REDUCCION CONCENTRICA RANURADO UL/FM DE 6"" * 2 ½""",UND,24.58,$,RANURADOS
1145,"REDUCCION CONCENTRICA RANURADO UL/FM DE 6"" * 3""",UND,24.58,$,RANURADOS
1146,"REDUCCION CONCENTRICA RANURADO UL/FM DE 6"" * 4""",UND,24.58,$,RANURADOS
1147,"REDUCCION CONCENTRICA RANURADO UL/FM DE 6"" * 5""",UND,28.81,$,RANURADOS
1148,"COPLES RIGIDO - FLEXIBLE UL / FM DE 1""",UND,7.2,$,RANURADOS
1149,"COPLES RIGIDO - FLEXIBLE UL / FM DE 1 ¼""",UND,7.2,$,RANURADOS
1150,"COPLES RIGIDO - FLEXIBLE UL / FM DE 1 ½""",UND,8.05,$,RANURADOS
1151,"COPLES RIGIDO - FLEXIBLE UL / FM DE 2""",UND,10.17,$,RANURADOS
1152,"COPLES RIGIDO - FLEXIBLE UL / FM DE 2 ½""",UND,10.17,$,RANURADOS
1153,"COPLES RIGIDO - FLEXIBLE UL / FM DE 3""",UND,11.86,$,RANURADOS
1154,"COPLES RIGIDO - FLEXIBLE UL / FM DE 4""",UND,14.41,$,RANURADOS
1155,"COPLES RIGIDO - FLEXIBLE UL / FM DE 5""",UND,16.95,$,RANURADOS
1156,"COPLES RIGIDO - FLEXIBLE UL / FM DE 6""",UND,22.46,$,RANURADOS
1157,"COPLES RIGIDO - FLEXIBLE UL / FM DE 8""",UND,33.9,$,RANURADOS
1158,"COPLE CON REDUCCION  RANURADO UL / FM DE 2 ½"" * 1 ½""",UND,12.71,$,RANURADOS
1159,"COPLE CON REDUCCION  RANURADO UL / FM DE 2 ½"" * 2""",UND,15.68,$,RANURADOS
1160,"COPLE CON REDUCCION  RANURADO UL / FM DE 3"" * 2""",UND,19.49,$,RANURADOS
1161,"COPLE CON REDUCCION  RANURADO UL / FM DE 3"" * 2 ½""",UND,19.92,$,RANURADOS
1162,"COPLE CON REDUCCION  RANURADO UL / FM DE 4"" * 1 ½""",UND,23.73,$,RANURADOS
1163,"COPLE CON REDUCCION  RANURADO UL / FM DE 4"" * 2""",UND,29.66,$,RANURADOS
1164,"COPLE CON REDUCCION  RANURADO UL / FM DE 4"" * 2 ½""",UND,29.66,$,RANURADOS
1165,"COPLE CON REDUCCION  RANURADO UL / FM DE 4"" * 3""",UND,40.68,$,RANURADOS
1166,"COPLE CON REDUCCION  RANURADO UL / FM DE 6"" * 4""",UND,50.42,$,RANURADOS
1167,"BRIDA  RANURADA UL / FM DE 2 ½""",UND,19.92,$,RANURADOS
1168,"BRIDA  RANURADA UL / FM DE 3""",UND,22.88,$,RANURADOS
1169,"BRIDA  RANURADA UL / FM DE 4""",UND,29.66,$,RANURADOS
1170,"BRIDA  RANURADA UL / FM DE 6""",UND,35.17,$,RANURADOS
1171,"BRIDA CON REDUCCION UL / FM DE 4"" * 2 ½""",UND,39.41,$,RANURADOS
1172,"BRIDA CON REDUCCION UL / FM DE 4"" * 3""",UND,51.69,$,RANURADOS
1173,"BRIDA CON ADAPTADOR UL / FM DE 2""",UND,30.51,$,RANURADOS
1174,"BRIDA CON ADAPTADOR UL / FM DE 2 ½""",UND,32.2,$,RANURADOS
1175,"BRIDA CON ADAPTADOR UL / FM DE 3""",UND,41.95,$,RANURADOS
1176,"BRIDA CON ADAPTADOR UL / FM DE 4""",UND,51.69,$,RANURADOS
1177,"BRIDA CON ADAPTADOR UL / FM DE 6""",UND,81.36,$,RANURADOS
1178,"TAPON RANURADO UL / FM DE 2""",UND,30.51,$,RANURADOS
1179,"TAPON RANURADO UL / FM DE 2 ½""",UND,32.2,$,RANURADOS
1180,"TAPON RANURADO UL / FM DE 3""",UND,41.95,$,RANURADOS
1181,"TAPON RANURADO UL / FM DE 4""",UND,51.69,$,RANURADOS
1182,"TAPON RANURADO UL / FM DE 6""",UND,81.36,$,RANURADOS
1183,"COPLE CON REDUCCION  RANURADO UL / FM DE 2 * 1 ½""",UND,12.71,$,RANURADOS
1185,"BOMBA MULTIETAPA TRIF 60HZ 1.5HP MOD ME-AL 1315,SUCCION 
1"",DESCARGA 3/4"".",PZA,1622.88,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1186,"BOMBA MULTIETAPA TRIF 60HZ 3HP MOD ME-AL 1630,SUCCION 
1"",DESCARGA 3/4"".",PZA,2317.8,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1187,"BOMBA MULTIETAPA TRIF 60HZ 3HP MOD ME-AL 2230,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,2190.68,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1188,"BOMBA MULTIETAPA TRIF 60HZ 3HP MOD ME-BR 1630,SUCCION 
1"",DESCARGA 3/4"".",PZA,2572.03,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1189,"BOMBA MULTIETAPA TRIF 60HZ 4HP MOD ME-AL 2340,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,3033.9,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1190,"BOMBA MULTIETAPA TRIF 60HZ 4HP MOD ME-BR 1840,SUCCION 
1"",DESCARGA 3/4"".",PZA,3762.71,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1191,"BOMBA MULTIETAPA TRIF 60HZ 4HP MOD ME-BR 2240,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,2906.78,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1192,"BOMBA MULTIETAPA TRIF 60HZ 5HP MOD ME-AL 2250V,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,3093.22,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1193,"BOMBA MULTIETAPA TRIF 60HZ 5HP MOD ME-AL 2250,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,3093.22,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1194,"BOMBA MULTIETAPA TRIF 60HZ 5HP MOD ME-AL 2350,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,3404.24,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1195,"BOMBA MULTIETAPA TRIF 60HZ 5HP MOD ME-AL 2250,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,3093.22,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1196,"BOMBA MULTIETAPA TRIF 60HZ 7.5HP MOD ME-AL 2275V,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,3565.68,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1197,"BOMBA MULTIETAPA TRIF 60HZ 7.5HP MOD ME-BR 2275V,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,4000.0,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1198,"BOMBA MULTIETAPA TRIF 60HZ 7.5HP MOD ME-BR 2375V,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,4334.75,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1199,"BOMBA MULTIETAPA TRIF 60HZ 7.5HP MOD ME-BR 2375,SUCCION 
1.1/2"",DESCARGA 1"".",PZA,4320.34,$,BOMBAS MULTIETAPAS TRIFASICA MARCA SCHNEIDER
1208,"ELECTROBOMBA TRIF. 60HZ, 5HP, MOD EF-50T, DESCARGA 4""",PZA,3796.61,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1209,"ELECTROBOMBA TRIF. 60HZ, 7.5HP, MOD EF-75T, DESCARGA 4""",PZA,5444.92,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1210,"ELECTROBOMBA TRIF. 60HZ, 10HP, MOD EF-100T, DESCARGA 4""",PZA,7098.31,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1211,"ELECTROBOMBA MONO. 60HZ, 1 HP, MOD EFK-10, DESCARGA 2""",UND,1221.19,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1212,"ELECTROBOMBA TRIF. 60HZ, 1 HP, MOD EFK-10T, DESCARGA 2""",UND,1122.88,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1213,"ELECTROBOMBA TRIF. 60HZ, 1HP, MOD EA-10MONO, DESCARGA 2""",UND,989.83,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1214,"ELECTROBOMBA TRIF. 60HZ, 1HP, MOD EA-10T, DESCARGA 2""",UND,889.83,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1215,"ELECTROBOMBA TRIF. 60HZ, 2HP, MOD EF-20T, DESCARGA 2""",UND,1254.24,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1216,"ELECTROBOMBA TRIF. 60HZ, 3HP, MOD EFK-30T, DESCARGA 2""",UND,1815.25,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1217,"ELECTROBOMBA TRIF. 60HZ, 2HP, MOD EA-20HT, DESCARGA 3""",UND,1440.68,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1218,"ELECTROBOMBA TRIF. 60HZ, 3HP, MOD EA-30HT, DESCARGA 3""",UND,1872.88,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1219,"ELECTROBOMBA TRIF. 60HZ, 5HP, MOD EA-50HT, DESCARGA 3""",UND,2970.34,$,ELECTROBOMBAS PARA EQUIPO SUMERGIBLE MARCA EVERGUSH
1229,KIT CARTUCHO PARA FILTRO,PZA,10.08,$,ACCESORIO DE TANQUES
1230,KIT FILTRO,PZA,26.47,$,ACCESORIO DE TANQUES
1231,KIT BRIDA,PZA,10.0,$,ACCESORIO DE TANQUES
1232,KIT VALVULA FLOTADORA,PZA,26.05,$,ACCESORIO DE TANQUES
1233,KIT-VISOR U.V PARA 1100 LTS,PZA,10.57,$,ACCESORIO DE TANQUES
1234,KIT-VISOR U.V PARA 600 LTS,PZA,9.05,$,ACCESORIO DE TANQUES
1235,KIT-VISOR U.V PARA 2500 LTS,PZA,11.86,$,ACCESORIO DE TANQUES
1236,BOLSA ACC. TQS 600 C/FILTRO,PZA,48.0,$,ACCESORIO DE TANQUES
1237,BOLSA ACC. TQS 1100 C/FILTRO,PZA,49.0,$,ACCESORIO DE TANQUES
1238,BOLSA ACC. TQS 2500 C/FILTRO,PZA,52.0,$,ACCESORIO DE TANQUES
1239,FORMADOR BIOMASA P/BIODIGESTOR 700 LTS,PZA,5.88,$,ACCESORIO DE TANQUES
1240,KIT NIPLE PARA REBOSE,PZA,25.26,$,ACCESORIO DE TANQUES
1241,MULTICONECTOR  ACERO,PZA,12.61,$,ACCESORIO DE TANQUES
1242,KIT MULTICONECTOR  ACERO,PZA,112.75,$,ACCESORIO DE TANQUES
1243,"ADAPTADOR ROSCADO PVC PARA AGUA 1 1/2""",PZA,271.13,$,ACCESORIO DE TANQUES
1244,ADAPTADOR ROSCADO PVC PARA AGUA 4,PZA,668.14,$,ACCESORIO DE TANQUES
1245,"ADAPTADOR ROSCADO PVC PARA DESAGUE 2""",PZA,1493.4,$,ACCESORIO DE TANQUES
1246,"ADAPTADOR ROSCADO PVC PARA DESAGUE 3""",PZA,36.04,$,ACCESORIO DE TANQUES
1247,"ADAPTADOR ROSCADO PVC PARA DESAGUE 4""",PZA,57.89,$,ACCESORIO DE TANQUES
1248,"CONEXION HEXAGONAL 1""",PZA,102.5,$,ACCESORIO DE TANQUES
1249,"CONEXION HEXAGONAL 1 1/2""",PZA,111.52,$,ACCESORIO DE TANQUES
1250,"CONEXION HEXAGONAL 2""",PZA,159.49,$,ACCESORIO DE TANQUES
1251,"CONEXION HEXAGONAL 3""",PZA,271.0,$,ACCESORIO DE TANQUES
1252,"CONEXION HEXAGONAL 4""",PZA,432.33,$,ACCESORIO DE TANQUES
1253,"CONEXION HEXAGONAL 1"" C/SELLO VITON",PZA,122.57,$,ACCESORIO DE TANQUES
1254,"NIPLE 1""",PZA,18.45,$,ACCESORIO DE TANQUES
1255,"CONEXION HEXAGONAL 2"" C/SELLO VITON",PZA,207.33,$,ACCESORIO DE TANQUES
1256,"CONEXION HEXAGONAL 3"" C/SELLO VITON",PZA,352.46,$,ACCESORIO DE TANQUES
1257,"CONEXION P/DRENAJE 1""",PZA,172.0,$,ACCESORIO DE TANQUES
1258,"CONEXION P/DRENAJE 2""",PZA,163.74,$,ACCESORIO DE TANQUES
1259,"CONEXION P/DRENAJE 3""",PZA,305.2,$,ACCESORIO DE TANQUES
1260,"NIPLE 1 1/2""",PZA,27.34,$,ACCESORIO DE TANQUES
1261,"NIPLE 2""",PZA,33.07,$,ACCESORIO DE TANQUES
1262,"NIPLE 3""",PZA,54.68,$,ACCESORIO DE TANQUES
1263,"NIPLE 4""",PZA,117.34,$,ACCESORIO DE TANQUES
1264,"TAPON 2""",PZA,47.17,$,ACCESORIO DE TANQUES
1265,"TAPON 3""",PZA,59.0,$,ACCESORIO DE TANQUES
1266,"VALVULA FULL PORT 1""",PZA,112.75,$,ACCESORIO DE TANQUES
1267,"VALVULA FULL PORT 2""",PZA,271.13,$,ACCESORIO DE TANQUES
1268,"VALVULA FULL PORT 3""",PZA,668.14,$,ACCESORIO DE TANQUES
1269,"VALVULA FULL PORT 4""",PZA,1493.4,$,ACCESORIO DE TANQUES
1270,TAPA TANQUE ETERNIT $,PZA,36.04,$,ACCESORIO DE TANQUES
1271,TAPA TANQUE VITIVINICOLA,PZA,57.89,$,ACCESORIO DE TANQUES
1273,ZZARQUITEX GRIS SUPERBOARD (GL),GAL,34.28,$,SUPERBOARD
1274,SUPERBOARD SQ 1.22M X 2.44 M X 8MM,PZA,69.32,$,SUPERBOARD
1275,SUPERBOARD SQ 1.22M X 2.44 M X 10MM,PZA,88.14,$,SUPERBOARD
1276,SUPERBOARD 4PRO 1.22M X 2.44 M X 6MM,PZA,50.94,$,SUPERBOARD
1277,SUPERBOARD 4PRO 1.22M X 2.44 M X 8MM,PZA,67.04,$,SUPERBOARD
1278,SUPERBOARD 4PRO 1.22M X 2.44 M X 10MM,PZA,85.27,$,SUPERBOARD
1279,SUPERBOARD 4PRO 1.22M X 2.44 M X 12MM,PZA,104.87,$,SUPERBOARD
1280,SUPERBOARD EP 1.22M X 2.44 M X 15MM,PZA,127.19,$,SUPERBOARD
1281,PLANCHA SUP MADERA 1.22M X 2.44 M X 6MM IMPORT,PZA,50.4,$,SUPERBOARD
1282,PLANCHA SUP MADERA 1.22M X 2.44 M X 8MM IMPORT,PZA,84.69,$,SUPERBOARD
1283,PLANCHA SUPERBOARD BASE CERAMICA 1.22M X 2.44 M X 6MM,PZA,50.18,$,SUPERBOARD
1284,PLANCHA SUPERBOARD BASE CERAMICA 1.22M X 2.44 M X 8MM,PZA,71.48,$,SUPERBOARD
1285,PLANCHA SUPERBOARD BASE CERAMICA 1.22M X 2.44 M X 8MM IMPORT,PZA,134.85,$,SUPERBOARD
1286,FAJA DE SUPERBOARD 100X1220X10MM,PZA,4.84,$,SUPERBOARD
1287,SUPERBOARD SQ 1.22M X 2.44 M X 12MM,PZA,108.4,$,SUPERBOARD
1288,SUPERBOARD ST 1.22M X 2.44 M X 6MM,PZA,44.89,$,SUPERBOARD
1289,SUPERBOARD ST 1.22M X 2.44 M X 8MM,PZA,60.15,$,SUPERBOARD
1290,SUPERBOARD SQ 1.22M X 2.44 M X 6MM,PZA,52.67,$,SUPERBOARD
1291,SUPERBOARD ST 1.22M X 2.44 M X 10MM,PZA,82.38,$,SUPERBOARD
1292,SUPERBOARD ST 1.22M X 2.44 M X 12MM,PZA,101.3,$,SUPERBOARD
1293,SUPERBOARD EP 1.22M X 2.44 M X 17MM,PZA,143.53,$,SUPERBOARD
1294,SUPERBOARD EP 1.22M X 2.44 M X 20MM,PZA,168.43,$,SUPERBOARD
1296,"CUMBRERA ARTICULADA PERFIL 4 ROJA (INFERIOR, SUPERIOR)",PZA,13.79,$,FC MOLDEADOS
1297,"CUMBRERA ARTICULADA PERFIL 4 GRIS (INFERIOR, SUPERIOR)",PZA,13.79,$,FC MOLDEADOS
1298,TEJA COLONIAL LUXANIT 1.22M X 1.02M,PZA,36.26,$,FC MOLDEADOS
1299,"CUMBRERA ARTICULADA GRAN ONDA (INFERIOR, SUPERIOR)",PZA,15.59,$,FC MOLDEADOS
1300,TEJA RESIDENCIAL 1.19M X  0.95M X 5MM,PZA,44.32,$,FC MOLDEADOS
1301,"CUMBRERA ARTICULADA GRAN ONDA ROJA (INFERIOR, SUPERIOR)",PZA,21.44,$,FC MOLDEADOS
1302,"CUMBRERA COLONIAL (INFERIOR, SUPERIOR)",PZA,13.65,$,FC MOLDEADOS
1303,"CUMBRERA TEJA ANDINA BARRO (INFERIOR, SUPERIOR)",PZA,12.58,$,FC MOLDEADOS
1304,CUMBRERA FIJA TECHALIT/PERFIL 4 GRIS,PZA,11.41,$,FC MOLDEADOS
1305,CUMBRERA TECHO 1 AGUA GRA ONDA,PZA,19.16,$,FC MOLDEADOS
1306,REMATE LATERAL GRAN ONDA (DERECHO),PZA,51.62,$,FC MOLDEADOS
1307,LIMATESA ANDINA BARRO,PZA,13.9,$,FC MOLDEADOS
1308,ESQUINERO LISO GRAN ONDA,PZA,36.01,$,FC MOLDEADOS
1309,TAPA ONDA GRAN ONDA,PZA,7.05,$,FC MOLDEADOS
1310,REMATE LATERAL TEJA ANDINA BARRO,PZA,13.9,$,FC MOLDEADOS
1311,"TEJA ANDINA (RUSTICA, BARRO)",PZA,32.8,$,FC MOLDEADOS
1312,"CUMBRERA RESIDENCIAL ARTICULADA (INFERIOR, SUPERIOR)",PZA,14.38,$,FC MOLDEADOS
1313,CUMBRERA FIJA PERFIL 4/ROJA,PZA,13.46,$,FC MOLDEADOS
1324,GRAN ONDA 1.83M X 1.10M GRIS,PZA,40.98,$,FC PLACAS ONDULADAS
1325,GRAN ONDA 2.44M X 1.10M GRIS,PZA,54.94,$,FC PLACAS ONDULADAS
1326,GRAN ONDA 3.05M X 1.10M GRIS,PZA,61.67,$,FC PLACAS ONDULADAS
1327,PERFIL 4MM DE 1.83 X 1.10M ROJA,PZA,32.17,$,FC PLACAS ONDULADAS
1328,PERFIL 4MM DE 1.83 X 1.10M GRIS,PZA,30.45,$,FC PLACAS ONDULADAS
1329,PERFIL 4 DE 2.44 X 110M ROJA,PZA,41.47,$,FC PLACAS ONDULADAS
1330,PERFIL 4MM DE 3.05 X 1.10M ROJA ETERNIT,PZA,46.88,$,FC PLACAS ONDULADAS
1353,RIEL CR 31X32X0.6MM X 3M,PZA,4.87,$,METAL SISTEMA ESPECIFICO
1355,PROMATECT H 2440 X 1220 X 10 CS4BA,PZA,196.58,$,PLACAS AISLANTES ALTA DENSIDAD
1356,PROMATECT H 1.22M X 2.44M X 12MM,PZA,239.43,$,PLACAS AISLANTES ALTA DENSIDAD
1357,PROMATECT H 1.22M X 2.44M X 20MM,PZA,393.56,$,PLACAS AISLANTES ALTA DENSIDAD
1358,PROMATECT H 1.22M X 2.44M X 10MM,PZA,196.58,$,PLACAS AISLANTES ALTA DENSIDAD
1359,PROMATECT H 2440 X 1220 X 12 CS4BA,PZA,239.43,$,PLACAS AISLANTES ALTA DENSIDAD
1385,MASILLA GYPLAC CAJA 20 KG,PZA,28.56,$,MASILLA PREMEZCLADA
1386,MASILLA P/JUNTAS EN POLVO (1BALDE),PZA,47.23,$,MASILLA PREMEZCLADA
1387,PROMAT PASTA P/ JUNTA 30KG,PZA,99.56,$,MASILLA PREMEZCLADA
1388,PASTA WESTPAC 20 KG. (CAJA),PZA,45.45,$,MASILLA PREMEZCLADA
1389,PASTA WESTPAC 28 KG. (BALDE),PZA,77.95,$,MASILLA PREMEZCLADA
1390,MASILLA DE JUNTAS PARA FIBROCEMENTO,PZA,225.0,$,MASILLA PREMEZCLADA
1391,MASILLA ACABADO LISO SUPERBOARD,PZA,289.77,$,MASILLA PREMEZCLADA
1392,MASILLA ENLUCIDO SUPERBOARD,PZA,151.69,$,MASILLA PREMEZCLADA
1393,PINTURA FLEXIBLE SUPERBOAD,PZA,477.59,$,MASILLA PREMEZCLADA
1395,CINTA MALLA FIBRA DE VIDRIO 45 M ROLLO,RLL,5.43,$,ACCESORIOS ACABADOS - LM
1396,CINTA MALLA FIBRA DE VIDRIO 90 M ROLLO,RLL,10.63,$,ACCESORIOS ACABADOS - LM
1397,CINTA METALICA GYPLAC 30M ( 100´) ROLLO,RLL,24.94,$,ACCESORIOS ACABADOS - LM
1398,CINTA PAPEL GYPLAC 152M (500¨) ROLLO,RLL,13.24,$,ACCESORIOS ACABADOS - LM
1399,CINTA PAPEL GYPLAC 45M (130´) ROLLO,RLL,4.08,$,ACCESORIOS ACABADOS - LM
1400,CINTA PAPEL GYPLAC 75M (250`) ROLLO,RLL,6.62,$,ACCESORIOS ACABADOS - LM
1401,CINTA PLASTICO GYPLAC 30M (100`) ROLLO,RLL,17.98,$,ACCESORIOS ACABADOS - LM
1402,CINTA MALLA FIBRA DE VIDRIO 20 M ROLLO,RLL,2.76,$,ACCESORIOS ACABADOS - LM
1403,CINTA PAPEL GYPLAC 20M ROLLO,RLL,2.39,$,ACCESORIOS ACABADOS - LM
1410,FULMINANTE VERDE  CALIBRE 22,CTO,17.66,$,"CTO
17,42
FULMINANTE MARRON  CALIBRE 22"
1411,"PUNTERA #2 DE 1""",UND,0.64,$,"CTO
17,42
FULMINANTE MARRON  CALIBRE 22"
1412,TORNILLO PAN 7 X 11MM P/BROCA,MLL,19.35,$,"CTO
17,42
FULMINANTE MARRON  CALIBRE 22"
1413,TORNILLO PLACA 6X25MM P/BROCA,MLL,20.84,$,"CTO
17,42
FULMINANTE MARRON  CALIBRE 22"
1414,TORNILLO PLACA 6X25MM P/FINA,MLL,14.8,$,"CTO
17,42
FULMINANTE MARRON  CALIBRE 22"
1415,TORNILLO PLACA  6X32MM P/BROCA,MLL,26.75,$,"CTO
17,42
FULMINANTE MARRON  CALIBRE 22"
